UF,Sexo,Idade,Anos de Estudo,Renda
Santa Cartarina,Feminino,31,8,1157
Santa Cartarina,Masculino,31,6,788
Santa Cartarina,Masculino,50,10,1400
Santa Cartarina,Masculino,34,11,2000
Santa Cartarina,Masculino,45,9,2500
Santa Cartarina,Feminino,49,8,1900
Santa Cartarina,Masculino,32,9,1100
Santa Cartarina,Masculino,36,6,2300
Santa Cartarina,Masculino,30,11,1500
Santa Cartarina,Masculino,26,10,1000
Santa Cartarina,Masculino,45,6,1000
Santa Cartarina,Masculino,20,9,1800
Santa Cartarina,Masculino,53,12,1700
Santa Cartarina,Feminino,41,12,1057
Santa Cartarina,Masculino,40,16,9000
Santa Cartarina,Feminino,20,9,957
Santa Cartarina,Masculino,27,12,1500
Santa Cartarina,Masculino,28,10,1500
Santa Cartarina,Feminino,53,16,3500
Santa Cartarina,Feminino,33,12,1500
Santa Cartarina,Feminino,29,11,700
Santa Cartarina,Masculino,30,12,788
Santa Cartarina,Feminino,43,8,1050
Santa Cartarina,Masculino,32,12,1100
Santa Cartarina,Masculino,35,9,1150
Santa Cartarina,Masculino,50,16,2000
Santa Cartarina,Feminino,49,5,788
Santa Cartarina,Feminino,43,8,1200
Santa Cartarina,Masculino,59,5,2000
Santa Cartarina,Masculino,43,17,1000
Santa Cartarina,Masculino,20,8,1000
Santa Cartarina,Masculino,42,12,2000
Santa Cartarina,Feminino,46,5,1600
Santa Cartarina,Masculino,40,5,1500
Santa Cartarina,Feminino,30,12,200
Santa Cartarina,Masculino,45,12,1600
Santa Cartarina,Feminino,45,12,900
Santa Cartarina,Masculino,34,8,3000
Santa Cartarina,Masculino,25,8,1600
Santa Cartarina,Masculino,45,8,788
Santa Cartarina,Masculino,50,9,1400
Santa Cartarina,Masculino,50,9,2500
Santa Cartarina,Feminino,60,5,1200
Santa Cartarina,Feminino,49,10,1400
Santa Cartarina,Feminino,41,9,780
Santa Cartarina,Masculino,36,5,1200
Santa Cartarina,Feminino,55,5,1100
Santa Cartarina,Masculino,33,5,1500
Santa Cartarina,Feminino,49,2,1700
Santa Cartarina,Masculino,37,9,1500
Rio Grande do Sul,Masculino,55,9,1000
Rio Grande do Sul,Masculino,34,12,2386
Rio Grande do Sul,Masculino,43,9,800
Rio Grande do Sul,Masculino,25,11,1000
Rio Grande do Sul,Masculino,51,4,2000
Rio Grande do Sul,Feminino,46,12,2300
Rio Grande do Sul,Masculino,52,9,1560
Rio Grande do Sul,Masculino,25,12,1576
Rio Grande do Sul,Feminino,25,11,500
Rio Grande do Sul,Masculino,30,12,1800
Rio Grande do Sul,Masculino,51,9,1700
Rio Grande do Sul,Masculino,51,12,1800
Rio Grande do Sul,Masculino,54,12,2500
Rio Grande do Sul,Masculino,52,12,2500
Rio Grande do Sul,Masculino,42,16,3500
Rio Grande do Sul,Feminino,57,9,800
Rio Grande do Sul,Feminino,18,7,1400
Rio Grande do Sul,Feminino,33,6,813
Rio Grande do Sul,Masculino,57,6,788
Rio Grande do Sul,Masculino,48,14,2800
Rio Grande do Sul,Feminino,67,1,800
Rio Grande do Sul,Masculino,35,8,1500
Rio Grande do Sul,Masculino,29,12,800
Rio Grande do Sul,Masculino,22,9,1400
Rio Grande do Sul,Feminino,32,12,788
Rio Grande do Sul,Masculino,49,8,1300
Rio Grande do Sul,Masculino,68,4,1200
Rio Grande do Sul,Masculino,24,7,1490
Rio Grande do Sul,Masculino,58,10,2000
Rio Grande do Sul,Feminino,36,5,788
Rio Grande do Sul,Masculino,49,7,2000
Rio Grande do Sul,Feminino,26,10,400
Rio Grande do Sul,Masculino,30,10,1500
Rio Grande do Sul,Masculino,32,9,1450
Rio Grande do Sul,Masculino,26,12,1300
Rio Grande do Sul,Masculino,29,10,1500
Rio Grande do Sul,Feminino,61,9,788
Rio Grande do Sul,Masculino,28,12,788
Rio Grande do Sul,Masculino,48,9,788
Rio Grande do Sul,Masculino,19,9,1000
Rio Grande do Sul,Masculino,34,12,4260
Rio Grande do Sul,Masculino,33,12,2000
Rio Grande do Sul,Masculino,40,8,1400
Rio Grande do Sul,Masculino,58,6,2100
Rio Grande do Sul,Feminino,17,9,1065
Rio Grande do Sul,Masculino,42,13,3200
Rio Grande do Sul,Masculino,29,10,2000
Rio Grande do Sul,Masculino,51,4,1500
Rio Grande do Sul,Masculino,25,7,759
Rio Grande do Sul,Feminino,35,12,730
Rio Grande do Sul,Masculino,39,12,1700
Rio Grande do Sul,Masculino,45,12,1500
Rio Grande do Sul,Masculino,43,9,2300
Rio Grande do Sul,Feminino,69,1,0
Rio Grande do Sul,Masculino,53,5,1200
Rio Grande do Sul,Masculino,52,12,1000
Rio Grande do Sul,Masculino,60,12,4800
Rio Grande do Sul,Feminino,57,9,788
Rio Grande do Sul,Masculino,30,6,1100
Rio Grande do Sul,Masculino,38,8,1300
Rio Grande do Sul,Feminino,60,17,789
Rio Grande do Sul,Feminino,45,12,2900
Rio Grande do Sul,Feminino,38,9,1000
Rio Grande do Sul,Masculino,33,12,1300
Rio Grande do Sul,Feminino,55,8,950
Rio Grande do Sul,Feminino,67,7,350
Rio Grande do Sul,Masculino,36,15,4500
Rio Grande do Sul,Feminino,54,7,788
Rio Grande do Sul,Feminino,22,9,564
Rio Grande do Sul,Feminino,46,12,1200
Rio Grande do Sul,Feminino,21,1,789
Rio Grande do Sul,Feminino,29,13,1200
Rio Grande do Sul,Feminino,36,9,2000
Rio Grande do Sul,Feminino,53,7,2000
Rio Grande do Sul,Masculino,68,7,750
Rio Grande do Sul,Feminino,45,6,980
Rio Grande do Sul,Masculino,36,16,1200
Rio Grande do Sul,Masculino,49,9,1500
Rio Grande do Sul,Masculino,49,11,2000
Rio Grande do Sul,Masculino,50,11,3000
Rio Grande do Sul,Masculino,53,6,1200
Rio Grande do Sul,Masculino,24,12,1000
Rio Grande do Sul,Masculino,33,12,2000
Rio Grande do Sul,Feminino,36,1,1000
Rio Grande do Sul,Feminino,32,12,1400
Rio Grande do Sul,Masculino,66,4,1700
Rio Grande do Sul,Feminino,51,13,2600
Rio Grande do Sul,Feminino,42,16,4500
Rio Grande do Sul,Masculino,57,12,5000
Rio Grande do Sul,Feminino,39,6,600
Rio Grande do Sul,Masculino,49,13,2000
Rio Grande do Sul,Masculino,52,6,788
Rio Grande do Sul,Masculino,59,13,2500
Rio Grande do Sul,Masculino,36,8,788
Rio Grande do Sul,Feminino,39,7,600
Rio Grande do Sul,Masculino,33,12,1000
Rio Grande do Sul,Feminino,64,6,400
Rio Grande do Sul,Masculino,34,3,788
Rio Grande do Sul,Feminino,31,12,2000
Rio Grande do Sul,Masculino,35,6,1000
Rio Grande do Sul,Masculino,54,8,1200
Rio Grande do Sul,Masculino,42,8,1576
Rio Grande do Sul,Feminino,55,7,788
Rio Grande do Sul,Feminino,50,12,1300
Rio Grande do Sul,Feminino,49,2,788
Rio Grande do Sul,Masculino,52,12,2400
Rio Grande do Sul,Masculino,45,16,2300
Rio Grande do Sul,Feminino,51,9,1500
Rio Grande do Sul,Feminino,39,10,800
Rio Grande do Sul,Masculino,30,10,1000
Rio Grande do Sul,Feminino,49,1,788
Rio Grande do Sul,Masculino,50,4,1100
Rio Grande do Sul,Masculino,40,5,2800
Rio Grande do Sul,Masculino,51,7,1300
Rio Grande do Sul,Feminino,38,16,2500
Rio Grande do Sul,Feminino,38,12,980
Rio Grande do Sul,Masculino,54,4,1500
Rio Grande do Sul,Feminino,58,9,800
Rio Grande do Sul,Masculino,24,14,1800
Rio Grande do Sul,Masculino,41,9,1000
Rio Grande do Sul,Masculino,33,12,1700
Rio Grande do Sul,Feminino,43,12,788
Rio Grande do Sul,Masculino,54,1,1300
Rio Grande do Sul,Feminino,22,11,869
Rio Grande do Sul,Masculino,46,16,1000
Rio Grande do Sul,Feminino,27,12,690
Rio Grande do Sul,Feminino,43,4,1500
Rio Grande do Sul,Masculino,37,4,1500
Rio Grande do Sul,Masculino,21,12,1100
Rio Grande do Sul,Masculino,26,13,1218
Rio Grande do Sul,Feminino,67,10,1000
Rio Grande do Sul,Feminino,37,9,788
Rio Grande do Sul,Masculino,36,6,900
Rio Grande do Sul,Feminino,60,1,1100
Rio Grande do Sul,Feminino,52,12,300
Rio Grande do Sul,Feminino,57,4,788
Rio Grande do Sul,Masculino,51,12,1500
Rio Grande do Sul,Masculino,40,13,2300
Rio Grande do Sul,Masculino,50,16,6000
Rio Grande do Sul,Feminino,47,15,8000
Rio Grande do Sul,Feminino,44,12,2500
Rio Grande do Sul,Masculino,61,6,1200
Rio Grande do Sul,Feminino,37,8,700
Rio Grande do Sul,Masculino,28,9,3000
Rio Grande do Sul,Masculino,52,4,700
Rio Grande do Sul,Feminino,37,3,1000
Rio Grande do Sul,Masculino,41,9,1000
Rio Grande do Sul,Masculino,32,12,1600
Rio Grande do Sul,Masculino,53,9,1300
Rio Grande do Sul,Feminino,34,12,910
Rio Grande do Sul,Masculino,26,8,788
Rio Grande do Sul,Masculino,54,12,8000
Rio Grande do Sul,Masculino,47,12,1200
Rio Grande do Sul,Masculino,56,9,1200
Rio Grande do Sul,Feminino,42,2,788
Rio Grande do Sul,Masculino,23,5,700
Rio Grande do Sul,Masculino,44,11,1800
Rio Grande do Sul,Masculino,33,11,1400
Rio Grande do Sul,Feminino,39,9,788
Rio Grande do Sul,Feminino,63,12,990
Rio Grande do Sul,Feminino,45,16,1300
Rio Grande do Sul,Masculino,23,7,1070
Rio Grande do Sul,Feminino,68,5,1300
Rio Grande do Sul,Masculino,71,3,1500
Rio Grande do Sul,Masculino,32,6,1150
Rio Grande do Sul,Masculino,70,9,500
Rio Grande do Sul,Feminino,40,16,4000
Rio Grande do Sul,Feminino,49,12,2500
Rio Grande do Sul,Feminino,55,10,600
Rio Grande do Sul,Masculino,54,16,2500
Rio Grande do Sul,Feminino,39,4,1200
Rio Grande do Sul,Feminino,35,6,788
Rio Grande do Sul,Feminino,55,16,11000
Rio Grande do Sul,Masculino,58,8,1500
Rio Grande do Sul,Feminino,42,12,1250
Rio Grande do Sul,Feminino,45,9,1380
Rio Grande do Sul,Masculino,30,7,788
Rio Grande do Sul,Feminino,53,11,1500
Rio Grande do Sul,Feminino,56,12,1200
Rio Grande do Sul,Feminino,35,16,1600
Rio Grande do Sul,Masculino,46,14,6000
Rio Grande do Sul,Feminino,32,16,2800
Rio Grande do Sul,Masculino,53,16,9000
Rio Grande do Sul,Feminino,33,16,2800
Rio Grande do Sul,Feminino,53,16,5000
Rio Grande do Sul,Feminino,67,16,1500
Rio Grande do Sul,Feminino,35,11,1200
Rio Grande do Sul,Feminino,56,6,300
Rio Grande do Sul,Feminino,30,13,2800
Rio Grande do Sul,Masculino,29,14,1500
Rio Grande do Sul,Masculino,32,11,1500
Rio Grande do Sul,Masculino,30,2,788
Rio Grande do Sul,Feminino,46,12,800
Rio Grande do Sul,Masculino,39,12,2000
Rio Grande do Sul,Masculino,33,6,3000
Rio Grande do Sul,Feminino,34,4,555
Rio Grande do Sul,Masculino,33,5,1300
Rio Grande do Sul,Feminino,51,4,850
Rio Grande do Sul,Masculino,39,12,2000
Rio Grande do Sul,Masculino,26,8,829
Rio Grande do Sul,Feminino,47,10,1000
Rio Grande do Sul,Feminino,23,10,1000
Rio Grande do Sul,Feminino,32,3,1400
Rio Grande do Sul,Feminino,38,1,2500
Rio Grande do Sul,Feminino,70,12,0
Rio Grande do Sul,Feminino,56,12,1500
Rio Grande do Sul,Feminino,61,16,1000
Rio Grande do Sul,Feminino,35,12,1500
Rio Grande do Sul,Feminino,49,12,2500
Rio Grande do Sul,Masculino,20,1,1500
Rio Grande do Sul,Masculino,32,9,1200
Rio Grande do Sul,Masculino,27,12,1350
Rio Grande do Sul,Feminino,57,9,100
Rio Grande do Sul,Masculino,53,12,1500
Rio Grande do Sul,Masculino,20,12,6000
Rio Grande do Sul,Feminino,59,9,788
Rio Grande do Sul,Masculino,36,1,1600
Rio Grande do Sul,Feminino,68,1,788
Rio Grande do Sul,Masculino,37,9,1400
Rio Grande do Sul,Masculino,23,9,1100
Rio Grande do Sul,Masculino,43,9,1800
Rio Grande do Sul,Feminino,71,9,750
Rio Grande do Sul,Feminino,36,12,788
Rio Grande do Sul,Masculino,37,9,1400
Rio Grande do Sul,Masculino,28,8,928
Rio Grande do Sul,Masculino,49,16,2500
Rio Grande do Sul,Masculino,40,11,2500
Rio Grande do Sul,Feminino,32,15,1200
Rio Grande do Sul,Feminino,35,12,2500
Rio Grande do Sul,Feminino,58,3,1200
Rio Grande do Sul,Masculino,51,9,2500
Rio Grande do Sul,Masculino,39,12,2100
Rio Grande do Sul,Feminino,46,7,450
Rio Grande do Sul,Masculino,32,12,1700
Rio Grande do Sul,Feminino,62,1,200
Rio Grande do Sul,Feminino,54,16,1100
Rio Grande do Sul,Feminino,32,11,1200
Rio Grande do Sul,Feminino,33,12,2300
Rio Grande do Sul,Masculino,57,9,6000
Rio Grande do Sul,Masculino,54,6,3000
Rio Grande do Sul,Feminino,47,12,2200
Rio Grande do Sul,Feminino,30,9,1030
Rio Grande do Sul,Feminino,26,12,778
Rio Grande do Sul,Feminino,55,9,1500
Rio Grande do Sul,Feminino,49,6,1100
Rio Grande do Sul,Feminino,43,6,900
Rio Grande do Sul,Masculino,37,16,1700
Rio Grande do Sul,Feminino,44,12,2500
Rio Grande do Sul,Feminino,61,6,400
Rio Grande do Sul,Feminino,55,9,0
Rio Grande do Sul,Feminino,41,12,1300
Rio Grande do Sul,Masculino,34,10,1000
Rio Grande do Sul,Feminino,58,6,1250
Rio Grande do Sul,Feminino,52,12,788
Rio Grande do Sul,Masculino,48,8,984
Rio Grande do Sul,Feminino,65,4,600
Rio Grande do Sul,Feminino,25,12,1030
Rio Grande do Sul,Feminino,37,16,2300
Rio Grande do Sul,Masculino,69,12,0
Rio Grande do Sul,Masculino,53,12,1500
Rio Grande do Sul,Masculino,68,12,8000
Rio Grande do Sul,Feminino,49,12,788
Rio Grande do Sul,Feminino,63,16,1200
Rio Grande do Sul,Feminino,30,12,1400
Rio Grande do Sul,Feminino,51,12,788
Rio Grande do Sul,Feminino,58,8,3800
Rio Grande do Sul,Feminino,34,16,4000
Rio Grande do Sul,Masculino,32,12,1800
Rio Grande do Sul,Masculino,41,12,3400
Rio Grande do Sul,Feminino,56,16,15000
Rio Grande do Sul,Feminino,30,16,5500
Rio Grande do Sul,Masculino,33,16,15500
Rio Grande do Sul,Masculino,53,16,8000
Rio Grande do Sul,Masculino,33,16,10000
Rio Grande do Sul,Feminino,58,12,2900
Rio Grande do Sul,Masculino,39,16,10000
Rio Grande do Sul,Masculino,46,16,5000
Rio Grande do Sul,Masculino,65,6,3500
Rio Grande do Sul,Feminino,32,12,998
Rio Grande do Sul,Masculino,49,5,1200
Rio Grande do Sul,Feminino,30,12,788
Rio Grande do Sul,Feminino,30,7,870
Rio Grande do Sul,Masculino,33,13,2300
Rio Grande do Sul,Feminino,69,9,3000
Rio Grande do Sul,Feminino,42,12,600
Rio Grande do Sul,Feminino,41,6,788
Rio Grande do Sul,Masculino,48,5,1200
Rio Grande do Sul,Feminino,45,6,1200
Rio Grande do Sul,Feminino,28,12,700
Rio Grande do Sul,Masculino,61,5,0
Rio Grande do Sul,Masculino,47,9,1100
Rio Grande do Sul,Masculino,46,13,3750
Rio Grande do Sul,Masculino,55,4,1000
Rio Grande do Sul,Feminino,39,9,788
Rio Grande do Sul,Masculino,54,12,6000
Rio Grande do Sul,Masculino,52,7,2500
Rio Grande do Sul,Masculino,32,15,4000
Rio Grande do Sul,Feminino,54,12,1500
Rio Grande do Sul,Masculino,24,12,900
Rio Grande do Sul,Feminino,30,7,1600
Rio Grande do Sul,Feminino,32,12,900
Rio Grande do Sul,Masculino,58,12,1500
Rio Grande do Sul,Masculino,44,10,1900
Rio Grande do Sul,Masculino,57,2,1400
Rio Grande do Sul,Feminino,21,17,1000
Rio Grande do Sul,Masculino,63,4,1100
Rio Grande do Sul,Feminino,46,12,1000
Rio Grande do Sul,Masculino,61,6,500
Rio Grande do Sul,Masculino,28,16,5090
Rio Grande do Sul,Masculino,59,12,2700
Rio Grande do Sul,Feminino,30,15,2000
Rio Grande do Sul,Masculino,55,12,2000
Rio Grande do Sul,Masculino,42,12,2000
Rio Grande do Sul,Masculino,24,10,2000
Rio Grande do Sul,Masculino,47,6,1600
Rio Grande do Sul,Feminino,50,13,1200
Rio Grande do Sul,Feminino,38,12,1300
Rio Grande do Sul,Masculino,53,16,4000
Rio Grande do Sul,Masculino,33,9,1500
Rio Grande do Sul,Feminino,42,6,1000
Rio Grande do Sul,Feminino,34,10,765
Rio Grande do Sul,Feminino,38,16,1800
Rio Grande do Sul,Masculino,43,6,1500
Rio Grande do Sul,Masculino,19,9,1300
Rio Grande do Sul,Masculino,52,12,150
Rio Grande do Sul,Masculino,36,12,1000
Rio Grande do Sul,Masculino,28,12,2400
Rio Grande do Sul,Masculino,34,12,788
Rio Grande do Sul,Masculino,41,5,1100
Rio Grande do Sul,Feminino,43,10,900
Rio Grande do Sul,Masculino,45,9,1600
Rio Grande do Sul,Masculino,21,12,1030
Rio Grande do Sul,Feminino,44,12,1100
Rio Grande do Sul,Feminino,42,12,1100
Rio Grande do Sul,Masculino,28,13,1500
Rio Grande do Sul,Masculino,41,4,788
Rio Grande do Sul,Feminino,47,9,1500
Rio Grande do Sul,Masculino,56,9,1300
Rio Grande do Sul,Feminino,51,15,870
Rio Grande do Sul,Masculino,41,12,1150
Rio Grande do Sul,Feminino,37,5,788
Rio Grande do Sul,Masculino,29,12,1020
Rio Grande do Sul,Masculino,42,11,2364
Rio Grande do Sul,Masculino,35,12,1300
Rio Grande do Sul,Masculino,42,8,1100
Rio Grande do Sul,Masculino,48,6,500
Rio Grande do Sul,Masculino,48,16,788
Rio Grande do Sul,Feminino,41,12,1000
Rio Grande do Sul,Masculino,32,9,1100
Rio Grande do Sul,Masculino,26,5,600
Rio Grande do Sul,Masculino,33,13,4000
Rio Grande do Sul,Feminino,45,6,135
Rio Grande do Sul,Masculino,61,5,0
Rio Grande do Sul,Masculino,27,10,2400
Rio Grande do Sul,Masculino,43,12,2000
Rio Grande do Sul,Masculino,49,5,1100
Rio Grande do Sul,Masculino,39,12,1400
Rio Grande do Sul,Masculino,52,9,1600
Rio Grande do Sul,Masculino,41,12,1020
Rio Grande do Sul,Masculino,37,12,1800
Rio Grande do Sul,Masculino,58,6,1100
Rio Grande do Sul,Masculino,50,4,1270
Rio Grande do Sul,Feminino,43,6,1200
Rio Grande do Sul,Feminino,50,12,788
Rio Grande do Sul,Feminino,41,12,870
Rio Grande do Sul,Masculino,39,9,800
Rio Grande do Sul,Masculino,54,6,600
Rio Grande do Sul,Masculino,21,10,1500
Rio Grande do Sul,Masculino,36,8,1500
Rio Grande do Sul,Masculino,45,11,788
Rio Grande do Sul,Masculino,51,6,200
Rio Grande do Sul,Feminino,62,7,788
Rio Grande do Sul,Feminino,58,6,1000
Rio Grande do Sul,Masculino,48,12,1500
Rio Grande do Sul,Feminino,30,9,788
Rio Grande do Sul,Feminino,44,10,500
Rio Grande do Sul,Feminino,53,4,624
Rio Grande do Sul,Feminino,22,11,1000
Rio Grande do Sul,Feminino,28,8,1300
Rio Grande do Sul,Masculino,44,7,1100
Rio Grande do Sul,Feminino,47,9,788
Rio Grande do Sul,Masculino,63,6,1500
Rio Grande do Sul,Feminino,38,12,1098
Rio Grande do Sul,Masculino,45,9,4000
Rio Grande do Sul,Masculino,32,9,1500
Rio Grande do Sul,Masculino,28,16,4300
Rio Grande do Sul,Masculino,30,9,800
Rio Grande do Sul,Masculino,34,9,500
Rio Grande do Sul,Masculino,58,3,788
Rio Grande do Sul,Feminino,23,12,1100
Rio Grande do Sul,Feminino,45,16,2000
Rio Grande do Sul,Masculino,45,6,2000
Rio Grande do Sul,Masculino,43,12,1000
Rio Grande do Sul,Masculino,62,9,1500
Rio Grande do Sul,Feminino,49,13,1200
Rio Grande do Sul,Masculino,38,12,1800
Rio Grande do Sul,Masculino,38,12,1900
Rio Grande do Sul,Masculino,38,12,788
Rio Grande do Sul,Feminino,41,9,788
Rio Grande do Sul,Masculino,57,4,1200
Rio Grande do Sul,Masculino,33,9,788
Rio Grande do Sul,Masculino,42,5,780
Rio Grande do Sul,Feminino,80,3,0
Rio Grande do Sul,Masculino,79,6,500
Rio Grande do Sul,Masculino,30,9,1000
Rio Grande do Sul,Feminino,38,9,550
Rio Grande do Sul,Masculino,45,8,900
Rio Grande do Sul,Masculino,26,9,1150
Rio Grande do Sul,Masculino,54,3,15000
Rio Grande do Sul,Feminino,49,3,395
Rio Grande do Sul,Feminino,62,1,0
Rio Grande do Sul,Masculino,36,12,1800
Rio Grande do Sul,Masculino,42,12,1300
Rio Grande do Sul,Masculino,48,12,788
Rio Grande do Sul,Masculino,60,6,800
Rio Grande do Sul,Masculino,35,10,1300
Rio Grande do Sul,Masculino,48,5,800
Rio Grande do Sul,Masculino,41,12,2500
Rio Grande do Sul,Feminino,49,7,788
Rio Grande do Sul,Masculino,25,12,1000
Rio Grande do Sul,Masculino,50,16,4000
Rio Grande do Sul,Masculino,49,1,0
Rio Grande do Sul,Feminino,49,16,2400
Rio Grande do Sul,Masculino,37,9,1360
Rio Grande do Sul,Feminino,51,12,2800
Rio Grande do Sul,Masculino,46,12,1600
Rio Grande do Sul,Feminino,55,12,740
Rio Grande do Sul,Masculino,33,12,1800
Rio Grande do Sul,Masculino,50,8,1000
Rio Grande do Sul,Masculino,58,9,788
Rio Grande do Sul,Masculino,28,10,1200
Rio Grande do Sul,Masculino,56,10,1800
Rio Grande do Sul,Masculino,59,6,4500
Rio Grande do Sul,Feminino,55,5,2300
Rio Grande do Sul,Masculino,22,8,2100
Rio Grande do Sul,Masculino,36,12,600
Rio Grande do Sul,Masculino,35,9,2000
Rio Grande do Sul,Masculino,36,8,2000
Rio Grande do Sul,Feminino,33,9,788
Rio Grande do Sul,Feminino,58,9,1200
Rio Grande do Sul,Masculino,36,12,1300
Rio Grande do Sul,Feminino,46,5,394
Rio Grande do Sul,Feminino,31,9,500
Rio Grande do Sul,Masculino,54,6,1200
Mato Grosso do Sul,Masculino,22,9,1300
Mato Grosso do Sul,Masculino,44,14,788
Mato Grosso do Sul,Feminino,43,7,1590
Mato Grosso do Sul,Masculino,29,11,1800
Mato Grosso do Sul,Masculino,68,1,2500
Mato Grosso do Sul,Masculino,79,3,0
Mato Grosso do Sul,Masculino,37,6,1500
Mato Grosso do Sul,Feminino,67,9,788
Mato Grosso do Sul,Feminino,48,16,5000
Mato Grosso do Sul,Feminino,41,5,340
Mato Grosso do Sul,Feminino,44,5,560
Mato Grosso do Sul,Masculino,31,12,1000
Mato Grosso do Sul,Masculino,21,10,788
Mato Grosso do Sul,Feminino,60,7,788
Mato Grosso do Sul,Masculino,28,5,1200
Mato Grosso do Sul,Masculino,25,6,1600
Mato Grosso do Sul,Masculino,33,12,2700
Mato Grosso do Sul,Masculino,43,9,1500
Mato Grosso do Sul,Feminino,28,12,1000
Mato Grosso do Sul,Masculino,39,12,1700
Mato Grosso do Sul,Masculino,45,12,1800
Mato Grosso do Sul,Masculino,30,9,1200
Mato Grosso do Sul,Masculino,35,5,2200
Mato Grosso do Sul,Masculino,30,11,860
Mato Grosso do Sul,Masculino,52,4,2600
Mato Grosso do Sul,Masculino,28,12,1600
Mato Grosso do Sul,Masculino,45,15,5000
Mato Grosso do Sul,Feminino,36,9,1000
Mato Grosso do Sul,Feminino,52,12,800
Mato Grosso do Sul,Masculino,45,16,1200
Mato Grosso do Sul,Masculino,47,9,1800
Mato Grosso do Sul,Feminino,69,7,1100
Mato Grosso do Sul,Masculino,45,7,788
Mato Grosso do Sul,Masculino,25,12,4500
Mato Grosso do Sul,Masculino,23,12,2000
Mato Grosso do Sul,Feminino,58,4,1000
Mato Grosso do Sul,Masculino,20,9,800
Mato Grosso do Sul,Masculino,49,5,2600
Mato Grosso do Sul,Masculino,43,10,1500
Mato Grosso do Sul,Feminino,38,12,2300
Mato Grosso do Sul,Masculino,34,12,2800
Mato Grosso do Sul,Feminino,52,16,1300
Mato Grosso do Sul,Masculino,49,9,2000
Mato Grosso do Sul,Feminino,46,12,1500
Mato Grosso do Sul,Feminino,28,12,970
Mato Grosso do Sul,Masculino,34,10,1200
Mato Grosso do Sul,Masculino,52,3,1250
Mato Grosso do Sul,Masculino,50,12,5000
Mato Grosso do Sul,Feminino,41,5,720
Mato Grosso do Sul,Feminino,49,6,1180
Mato Grosso do Sul,Feminino,43,5,850
Mato Grosso do Sul,Masculino,65,5,1000
Mato Grosso do Sul,Feminino,49,12,750
Mato Grosso do Sul,Masculino,43,12,788
Mato Grosso do Sul,Feminino,59,1,400
Mato Grosso do Sul,Feminino,38,12,788
Mato Grosso do Sul,Masculino,66,1,870
Mato Grosso do Sul,Feminino,50,6,1300
Mato Grosso do Sul,Masculino,62,1,788
Mato Grosso do Sul,Masculino,39,12,1800
Mato Grosso do Sul,Feminino,38,9,350
Mato Grosso do Sul,Feminino,24,1,963
Mato Grosso do Sul,Masculino,44,5,2000
Mato Grosso do Sul,Feminino,48,5,200
Mato Grosso do Sul,Feminino,52,5,986
Mato Grosso do Sul,Masculino,42,4,800
Mato Grosso do Sul,Feminino,50,5,788
Mato Grosso do Sul,Masculino,44,7,3000
Mato Grosso do Sul,Masculino,60,7,788
Mato Grosso do Sul,Feminino,25,12,150
Mato Grosso do Sul,Masculino,36,7,3000
Mato Grosso do Sul,Masculino,61,16,5500
Mato Grosso do Sul,Feminino,30,9,500
Mato Grosso do Sul,Masculino,33,5,1800
Mato Grosso do Sul,Masculino,26,12,2200
Mato Grosso do Sul,Masculino,23,9,2000
Mato Grosso do Sul,Masculino,54,1,1250
Mato Grosso do Sul,Masculino,64,5,150
Mato Grosso do Sul,Masculino,61,9,1500
Mato Grosso do Sul,Masculino,68,5,0
Mato Grosso do Sul,Masculino,51,3,1000
Mato Grosso do Sul,Masculino,22,12,1800
Mato Grosso,Masculino,47,10,500
Mato Grosso,Masculino,60,1,0
Mato Grosso,Masculino,50,1,500
Mato Grosso,Feminino,28,12,800
Mato Grosso,Feminino,53,6,788
Mato Grosso,Feminino,43,3,788
Mato Grosso,Masculino,47,1,1500
Mato Grosso,Masculino,29,8,860
Mato Grosso,Masculino,39,16,4500
Mato Grosso,Masculino,28,3,2000
Mato Grosso,Masculino,35,7,1600
Mato Grosso,Masculino,32,1,1300
Mato Grosso,Masculino,45,5,3500
Mato Grosso,Masculino,32,12,1800
Mato Grosso,Masculino,45,4,3000
Mato Grosso,Masculino,37,6,1700
Mato Grosso,Masculino,24,11,500
Mato Grosso,Masculino,31,12,2500
Mato Grosso,Masculino,29,16,10000
Mato Grosso,Masculino,43,12,986
Mato Grosso,Masculino,29,12,5000
Mato Grosso,Masculino,43,12,3000
Mato Grosso,Masculino,51,12,2000
Mato Grosso,Masculino,28,12,2000
Mato Grosso,Feminino,41,12,788
Mato Grosso,Feminino,32,11,1000
Mato Grosso,Masculino,32,7,1576
Mato Grosso,Masculino,34,12,1576
Mato Grosso,Masculino,46,4,900
Mato Grosso,Masculino,47,5,2400
Mato Grosso,Feminino,41,9,0
Mato Grosso,Masculino,45,3,2000
Mato Grosso,Masculino,42,16,2500
Mato Grosso,Masculino,42,1,395
Mato Grosso,Masculino,53,12,7000
Mato Grosso,Feminino,38,6,1200
Mato Grosso,Masculino,40,12,6000
Mato Grosso,Masculino,44,16,5000
Mato Grosso,Feminino,36,16,3600
Mato Grosso,Feminino,28,1,800
Mato Grosso,Masculino,44,10,1200
Mato Grosso,Feminino,38,13,1100
Mato Grosso,Masculino,24,12,1000
Mato Grosso,Masculino,39,12,1200
Mato Grosso,Masculino,30,1,788
Mato Grosso,Masculino,31,12,1300
Mato Grosso,Feminino,43,9,810
