UF,Sexo,Idade,Anos de Estudo,Renda
Piauí,Masculino,65,2,0
Piauí,Masculino,41,2,700
Piauí,Masculino,56,4,600
Piauí,Masculino,78,1,0
Piauí,Masculino,53,4,1200
Piauí,Feminino,36,1,200
Piauí,Masculino,45,3,300
Piauí,Masculino,41,12,1000
Piauí,Masculino,42,3,800
Piauí,Masculino,61,1,800
Piauí,Masculino,64,9,0
Piauí,Masculino,61,1,0
Piauí,Feminino,60,1,0
Piauí,Masculino,48,10,840
Piauí,Masculino,51,16,395
Piauí,Feminino,35,5,480
Piauí,Feminino,28,4,26
Piauí,Masculino,48,4,700
Piauí,Masculino,40,1,800
Piauí,Masculino,40,1,250
Piauí,Masculino,72,1,300
Piauí,Masculino,52,1,0
Piauí,Masculino,66,4,334
Piauí,Masculino,34,5,788
Piauí,Masculino,34,6,788
Piauí,Masculino,67,1,0
Piauí,Masculino,36,1,280
Piauí,Masculino,32,12,788
Piauí,Masculino,57,1,320
Piauí,Masculino,76,4,84
Piauí,Masculino,41,2,84
Piauí,Masculino,56,1,2000
Piauí,Masculino,55,4,120
Piauí,Masculino,38,3,1900
Piauí,Masculino,25,8,0
Piauí,Masculino,74,3,0
Piauí,Masculino,55,4,0
Piauí,Feminino,35,10,320
Piauí,Feminino,39,16,2239
Piauí,Masculino,68,1,700
Piauí,Masculino,73,6,800
Piauí,Masculino,52,5,1700
Piauí,Masculino,31,12,550
Piauí,Masculino,26,12,300
Piauí,Masculino,41,10,800
Piauí,Masculino,48,1,280
Piauí,Feminino,25,12,150
Piauí,Masculino,41,3,500
Piauí,Masculino,64,1,60
Piauí,Feminino,53,5,200
Piauí,Masculino,32,13,870
Piauí,Masculino,50,3,600
Piauí,Masculino,53,1,50
Piauí,Masculino,30,4,500
Piauí,Masculino,62,1,500
Piauí,Masculino,35,1,35
Piauí,Masculino,29,10,1000
Piauí,Masculino,26,5,250
Piauí,Masculino,40,4,45
Piauí,Masculino,62,1,850
Piauí,Masculino,38,5,600
Piauí,Masculino,38,5,100
Piauí,Masculino,43,5,300
Piauí,Masculino,24,2,40
Piauí,Masculino,31,1,800
Piauí,Masculino,57,1,700
Piauí,Masculino,60,3,700
Piauí,Masculino,35,11,30
Piauí,Masculino,35,6,1000
Piauí,Feminino,40,7,2500
Piauí,Masculino,43,5,400
Piauí,Masculino,39,12,500
Piauí,Feminino,50,12,788
Piauí,Masculino,48,12,1000
Piauí,Masculino,33,10,900
Piauí,Masculino,27,5,150
Piauí,Masculino,37,1,800
Piauí,Masculino,35,1,1400
Piauí,Masculino,24,5,800
Piauí,Masculino,35,2,100
Piauí,Masculino,34,5,400
Piauí,Masculino,62,1,100
Piauí,Masculino,51,5,800
Piauí,Masculino,60,1,150
Piauí,Masculino,51,9,200
Piauí,Masculino,46,3,300
Piauí,Masculino,35,3,200
Piauí,Masculino,57,1,200
Piauí,Feminino,56,1,100
Piauí,Masculino,46,3,200
Piauí,Feminino,52,1,100
Piauí,Feminino,59,1,0
Piauí,Feminino,26,10,400
Piauí,Feminino,54,16,800
Piauí,Feminino,57,5,0
Piauí,Masculino,38,16,300
Piauí,Masculino,46,5,600
Piauí,Masculino,47,7,1350
Piauí,Feminino,41,8,300
Piauí,Masculino,34,7,1600
Piauí,Masculino,26,8,1250
Piauí,Masculino,51,5,1200
Piauí,Masculino,77,1,0
Piauí,Masculino,24,9,360
Piauí,Masculino,31,10,0
Piauí,Masculino,30,4,1400
Piauí,Masculino,42,1,400
Piauí,Masculino,37,4,1200
Piauí,Masculino,50,4,1600
Piauí,Feminino,67,1,170
Piauí,Masculino,37,5,140
Piauí,Masculino,39,1,0
Piauí,Masculino,56,3,480
Piauí,Masculino,29,5,1350
Piauí,Feminino,34,6,0
Piauí,Masculino,66,3,0
Piauí,Masculino,64,1,240
Piauí,Masculino,72,5,210
Piauí,Feminino,41,12,100
Piauí,Feminino,82,1,0
Piauí,Masculino,58,1,240
Piauí,Feminino,37,4,0
Piauí,Masculino,49,1,640
Piauí,Masculino,57,2,140
Piauí,Masculino,74,5,0
Piauí,Masculino,22,9,3000
Piauí,Masculino,64,9,360
Piauí,Masculino,46,5,3500
Piauí,Masculino,70,5,260
Piauí,Masculino,65,1,0
Piauí,Feminino,41,5,0
Piauí,Masculino,29,9,3100
Piauí,Masculino,37,2,180
Piauí,Masculino,50,10,2000
Piauí,Masculino,33,12,800
Piauí,Masculino,29,12,380
Piauí,Masculino,25,9,200
Piauí,Masculino,70,4,1375
Piauí,Masculino,55,12,6000
Piauí,Feminino,28,12,300
Piauí,Feminino,46,3,45
Piauí,Feminino,61,13,1500
Piauí,Masculino,35,7,500
Piauí,Masculino,48,8,7000
Piauí,Masculino,22,3,400
Piauí,Feminino,24,10,740
Piauí,Feminino,56,1,0
Piauí,Feminino,32,3,80
Piauí,Feminino,36,8,295
Piauí,Masculino,28,9,100
Piauí,Feminino,51,16,3090
Piauí,Masculino,36,16,1200
Piauí,Feminino,61,5,0
Piauí,Masculino,45,5,5000
Piauí,Masculino,39,16,1200
Piauí,Feminino,65,3,0
Piauí,Feminino,37,12,40
Piauí,Masculino,49,4,788
Piauí,Masculino,57,12,1200
Piauí,Masculino,39,5,750
Piauí,Masculino,64,5,0
Piauí,Masculino,40,4,0
Piauí,Feminino,33,12,0
Piauí,Masculino,36,5,1692
Piauí,Feminino,34,4,625
Piauí,Feminino,37,5,200
Piauí,Masculino,42,5,375
Piauí,Feminino,61,1,150
Piauí,Masculino,42,6,50
Piauí,Masculino,31,12,0
Piauí,Masculino,37,6,400
Piauí,Feminino,62,5,0
Piauí,Masculino,54,5,0
Piauí,Masculino,43,5,120
Piauí,Masculino,51,5,200
Piauí,Masculino,46,2,0
Piauí,Masculino,56,3,120
Piauí,Feminino,49,16,5000
Piauí,Masculino,66,5,500
Piauí,Feminino,47,12,788
Piauí,Masculino,62,12,1600
Piauí,Feminino,49,12,788
Piauí,Masculino,36,16,2500
Piauí,Masculino,41,1,1500
Piauí,Feminino,34,13,2500
Piauí,Masculino,30,12,1057
Piauí,Masculino,44,12,1500
Piauí,Masculino,44,9,3000
Piauí,Feminino,34,12,788
Piauí,Feminino,30,12,788
Piauí,Masculino,57,8,2500
Piauí,Masculino,63,13,600
Piauí,Masculino,35,3,1200
Piauí,Masculino,73,9,4000
Piauí,Masculino,35,6,1300
Piauí,Feminino,51,8,900
Piauí,Feminino,56,9,1300
Piauí,Masculino,76,12,2500
Piauí,Masculino,34,12,1100
Piauí,Feminino,63,2,120
Piauí,Masculino,47,5,1600
Piauí,Feminino,48,9,788
Piauí,Masculino,58,9,1500
Piauí,Masculino,43,6,0
Piauí,Masculino,52,7,1370
Piauí,Masculino,49,5,2200
Piauí,Masculino,47,4,150
Piauí,Masculino,70,1,209
Piauí,Masculino,37,3,219
Piauí,Feminino,66,15,0
Piauí,Masculino,58,1,60
Piauí,Feminino,48,5,80
Piauí,Feminino,47,12,784
Piauí,Masculino,47,1,300
Piauí,Masculino,54,1,500
Piauí,Masculino,22,1,150
Piauí,Masculino,47,1,400
Piauí,Masculino,62,1,1300
Piauí,Masculino,41,1,1800
Piauí,Feminino,26,6,150
Piauí,Masculino,23,9,400
Piauí,Masculino,60,1,300
Piauí,Feminino,55,12,788
Piauí,Masculino,48,1,88
Piauí,Feminino,47,6,0
Piauí,Masculino,31,16,417
Piauí,Masculino,57,6,500
Piauí,Masculino,72,1,565
Piauí,Feminino,50,4,0
Piauí,Masculino,51,2,125
Piauí,Masculino,41,9,500
Piauí,Masculino,60,5,417
Piauí,Masculino,30,12,600
Piauí,Masculino,35,12,788
Piauí,Masculino,36,4,117
Piauí,Masculino,21,11,0
Piauí,Masculino,42,4,148
Piauí,Masculino,38,5,42
Piauí,Masculino,27,12,200
Piauí,Masculino,36,10,600
Piauí,Masculino,42,5,500
Piauí,Feminino,57,2,788
Piauí,Masculino,47,1,900
Piauí,Masculino,36,11,5500
Piauí,Masculino,50,5,600
Piauí,Masculino,34,12,1000
Piauí,Masculino,38,5,788
Piauí,Feminino,48,1,500
Piauí,Feminino,59,1,600
Piauí,Masculino,19,1,87
Piauí,Feminino,58,9,1218
Piauí,Masculino,43,1,105
Piauí,Masculino,49,1,135
Piauí,Masculino,36,1,84
Piauí,Masculino,46,1,175
Piauí,Feminino,46,4,0
Piauí,Masculino,62,1,148
Piauí,Masculino,31,1,115
Piauí,Masculino,35,2,83
Piauí,Masculino,26,5,95
Piauí,Masculino,37,1,125
Piauí,Masculino,46,1,166
Piauí,Masculino,56,12,370
Piauí,Masculino,34,1,700
Piauí,Masculino,44,13,788
Piauí,Masculino,37,9,900
Piauí,Masculino,39,16,4000
Piauí,Masculino,56,1,400
Piauí,Masculino,41,16,2700
Piauí,Feminino,64,13,600
Piauí,Feminino,49,15,1200
Piauí,Masculino,54,11,850
Piauí,Masculino,33,5,500
Piauí,Masculino,25,12,1100
Piauí,Masculino,40,6,600
Piauí,Masculino,30,6,200
Piauí,Feminino,35,16,1500
Piauí,Masculino,40,5,800
Piauí,Masculino,62,1,100
Piauí,Masculino,30,10,900
Piauí,Masculino,30,11,788
Piauí,Masculino,26,12,900
Piauí,Masculino,30,3,400
Piauí,Masculino,44,10,800
Piauí,Feminino,40,13,1500
Piauí,Masculino,53,7,180
Piauí,Masculino,55,1,150
Piauí,Masculino,32,3,700
Piauí,Masculino,31,4,1400
Piauí,Masculino,58,1,300
Piauí,Masculino,66,5,800
Piauí,Masculino,60,1,200
Piauí,Masculino,49,7,1000
Piauí,Masculino,30,2,600
Piauí,Masculino,53,6,788
Piauí,Masculino,23,7,400
Piauí,Masculino,39,1,800
Piauí,Masculino,45,1,80
Piauí,Masculino,73,2,0
Piauí,Feminino,56,3,100
Piauí,Masculino,45,5,350
Piauí,Masculino,49,3,1050
Piauí,Feminino,23,5,70
Piauí,Masculino,47,5,300
Piauí,Masculino,34,10,31
Piauí,Masculino,73,1,50
Piauí,Masculino,68,1,20
Piauí,Masculino,62,1,0
Piauí,Feminino,46,5,40
Piauí,Masculino,33,3,500
Piauí,Masculino,40,1,39
Piauí,Masculino,76,1,0
Piauí,Masculino,41,1,50
Piauí,Masculino,56,1,38
Piauí,Masculino,45,1,62
Piauí,Feminino,54,2,20
Piauí,Feminino,65,2,45
Piauí,Masculino,31,5,13
Piauí,Masculino,52,5,45
Piauí,Masculino,46,1,40
Piauí,Masculino,65,1,500
Piauí,Masculino,88,1,0
Piauí,Masculino,84,1,0
Piauí,Feminino,55,3,150
Piauí,Feminino,49,5,3000
Piauí,Feminino,45,5,100
Piauí,Masculino,45,2,60
Piauí,Masculino,70,1,0
Piauí,Masculino,34,12,788
Piauí,Masculino,68,1,0
Piauí,Masculino,24,5,14
Piauí,Masculino,42,1,112
Piauí,Masculino,44,1,205
Piauí,Masculino,59,5,145
Piauí,Masculino,38,1,280
Piauí,Masculino,32,8,239
Piauí,Masculino,46,5,600
Piauí,Masculino,29,9,58
Piauí,Masculino,58,1,74
Piauí,Feminino,28,7,400
Piauí,Masculino,54,6,800
Piauí,Feminino,38,2,200
Piauí,Feminino,29,12,1200
Piauí,Feminino,50,11,400
Piauí,Masculino,52,9,788
Piauí,Feminino,59,2,600
Piauí,Feminino,28,12,788
Piauí,Masculino,34,4,788
Piauí,Masculino,56,9,1000
Piauí,Masculino,47,7,800
Piauí,Feminino,42,8,250
Piauí,Feminino,30,11,788
Piauí,Masculino,63,5,788
Piauí,Masculino,39,6,4500
Piauí,Feminino,35,7,400
Piauí,Masculino,49,3,1074
Piauí,Masculino,55,6,1200
Piauí,Masculino,28,9,400
Piauí,Feminino,46,12,788
Piauí,Masculino,22,10,850
Piauí,Masculino,32,1,800
Piauí,Feminino,29,16,810
Piauí,Masculino,42,6,800
Piauí,Masculino,44,9,1200
Piauí,Feminino,47,12,788
Piauí,Masculino,61,1,800
Piauí,Masculino,55,9,850
Piauí,Masculino,33,12,788
Piauí,Masculino,69,12,800
Piauí,Masculino,38,2,1100
Piauí,Masculino,33,10,992
Piauí,Feminino,32,1,730
Piauí,Masculino,40,9,788
Piauí,Feminino,42,6,400
Piauí,Masculino,35,9,850
Piauí,Masculino,37,16,2000
Piauí,Feminino,39,6,830
Piauí,Feminino,24,12,150
Piauí,Masculino,45,5,400
Piauí,Feminino,52,1,2000
Piauí,Masculino,21,5,800
Piauí,Masculino,37,12,1500
Piauí,Masculino,64,7,900
Piauí,Feminino,24,16,700
Piauí,Masculino,47,10,1500
Piauí,Masculino,46,4,1576
Piauí,Masculino,52,11,1000
Piauí,Masculino,69,1,8
Piauí,Masculino,36,9,192
Piauí,Masculino,31,3,0
Piauí,Masculino,54,1,0
Piauí,Masculino,72,1,25
Piauí,Feminino,28,11,75
Piauí,Feminino,24,10,31
Piauí,Masculino,46,3,30
Piauí,Masculino,49,12,20
Piauí,Feminino,64,16,17000
Piauí,Masculino,19,12,800
Piauí,Masculino,21,4,1200
Piauí,Feminino,24,9,788
Piauí,Feminino,29,12,550
Piauí,Masculino,46,16,2000
Piauí,Masculino,59,1,50
Piauí,Masculino,34,12,1300
Piauí,Masculino,57,3,350
Piauí,Feminino,72,1,100
Piauí,Masculino,52,4,500
Piauí,Feminino,43,6,0
Piauí,Masculino,57,8,600
Piauí,Masculino,40,3,600
Piauí,Feminino,64,2,360
Piauí,Masculino,33,1,100
Piauí,Masculino,66,1,50
Piauí,Masculino,50,1,800
Piauí,Masculino,27,12,788
Piauí,Masculino,33,12,1700
Piauí,Masculino,30,16,6000
Piauí,Masculino,20,9,600
Piauí,Feminino,76,1,0
Piauí,Masculino,40,1,46
Piauí,Feminino,67,1,0
Piauí,Masculino,50,3,113
Piauí,Masculino,39,14,788
Piauí,Masculino,53,1,300
Piauí,Masculino,32,5,57
Piauí,Masculino,39,3,125
Piauí,Masculino,63,1,0
Piauí,Masculino,52,1,0
Piauí,Masculino,51,1,100
Piauí,Masculino,24,3,60
Piauí,Masculino,73,1,0
Piauí,Masculino,29,9,840
Piauí,Masculino,38,9,1600
Piauí,Masculino,45,12,500
Piauí,Masculino,40,1,1400
Piauí,Feminino,69,3,100
Piauí,Feminino,32,15,4538
Piauí,Masculino,35,2,400
Piauí,Masculino,41,1,500
Piauí,Masculino,44,1,75
Piauí,Masculino,58,1,19
Piauí,Masculino,45,5,900
Piauí,Masculino,55,1,900
Piauí,Masculino,47,3,38
Piauí,Masculino,49,1,70
Piauí,Masculino,29,5,13
Piauí,Masculino,47,4,1000
Piauí,Masculino,22,8,80
Piauí,Masculino,47,2,800
Piauí,Masculino,37,16,900
Piauí,Masculino,32,11,1000
Piauí,Feminino,50,16,788
Piauí,Feminino,39,16,2800
Piauí,Masculino,29,12,788
Piauí,Feminino,21,12,100
Piauí,Masculino,31,3,900
Piauí,Masculino,29,12,150
Piauí,Masculino,61,1,90
Piauí,Masculino,68,3,150
Piauí,Masculino,43,4,150
Piauí,Masculino,39,1,110
Piauí,Masculino,34,1,90
Piauí,Masculino,39,3,200
Piauí,Masculino,41,12,370
Piauí,Masculino,52,1,50
Piauí,Feminino,33,16,940
Piauí,Masculino,36,5,1000
Piauí,Masculino,38,1,700
Piauí,Feminino,44,15,2220
Piauí,Feminino,34,5,0
Piauí,Masculino,53,1,150
Piauí,Masculino,55,1,160
Piauí,Masculino,25,13,900
Piauí,Masculino,48,3,800
Piauí,Masculino,58,1,0
Piauí,Masculino,62,5,150
Piauí,Masculino,60,1,90
Piauí,Masculino,31,4,300
Piauí,Masculino,57,5,60
Piauí,Masculino,65,1,50
Piauí,Masculino,69,5,300
Piauí,Masculino,37,9,200
Piauí,Feminino,73,1,0
Piauí,Masculino,46,4,800
Piauí,Feminino,61,5,120
Piauí,Masculino,33,5,788
Piauí,Masculino,54,9,3940
Piauí,Feminino,57,16,1700
Piauí,Masculino,41,6,1300
Piauí,Masculino,32,8,1500
Piauí,Feminino,43,6,200
Piauí,Feminino,45,12,788
Piauí,Feminino,38,12,788
Piauí,Masculino,61,1,0
Piauí,Feminino,55,5,1000
Piauí,Masculino,52,2,250
Piauí,Masculino,35,9,2500
Piauí,Masculino,62,1,0
Piauí,Masculino,26,1,220
Piauí,Masculino,45,1,0
Piauí,Masculino,31,12,788
Piauí,Masculino,30,6,788
Piauí,Feminino,44,1,0
Piauí,Masculino,52,3,880
Piauí,Masculino,57,1,500
Piauí,Masculino,46,4,7000
Piauí,Masculino,41,5,5000
Piauí,Masculino,43,4,788
Piauí,Masculino,57,1,5000
Piauí,Masculino,48,3,0
Piauí,Masculino,51,5,3000
Piauí,Feminino,51,9,500
Piauí,Masculino,79,4,500
Piauí,Masculino,63,4,1200
Piauí,Masculino,55,1,500
Piauí,Masculino,62,4,788
Piauí,Masculino,33,10,1000
Piauí,Feminino,58,8,350
Piauí,Masculino,54,13,700
Piauí,Masculino,28,5,200
Piauí,Feminino,53,16,3400
Piauí,Masculino,41,5,788
Piauí,Feminino,24,12,400
Piauí,Feminino,47,5,788
Piauí,Feminino,47,5,788
Piauí,Feminino,54,1,0
Piauí,Masculino,51,1,788
Piauí,Masculino,41,16,2000
Piauí,Masculino,39,6,300
Piauí,Feminino,27,10,250
Piauí,Feminino,36,1,600
Piauí,Masculino,28,11,0
Piauí,Masculino,27,8,300
Piauí,Masculino,69,4,5284
Piauí,Masculino,57,1,250
Piauí,Feminino,43,16,1300
Piauí,Masculino,45,4,120
Piauí,Masculino,53,1,60
Piauí,Feminino,65,1,50
Piauí,Feminino,51,1,50
Piauí,Masculino,32,1,90
Piauí,Masculino,28,8,120
Piauí,Masculino,35,5,120
Piauí,Masculino,27,5,300
Piauí,Masculino,28,9,1200
Piauí,Feminino,40,7,788
Piauí,Feminino,54,5,200
Piauí,Feminino,43,6,400
Piauí,Masculino,36,12,1600
Piauí,Masculino,55,1,1500
Piauí,Masculino,61,16,1200
Piauí,Masculino,28,12,788
Piauí,Feminino,28,12,600
Piauí,Masculino,37,16,8000
Piauí,Feminino,49,1,50
Piauí,Feminino,52,6,0
Piauí,Masculino,34,5,500
Piauí,Feminino,40,5,350
Piauí,Feminino,37,6,200
Piauí,Masculino,34,7,2500
Piauí,Masculino,35,13,2500
Piauí,Feminino,38,16,3797
Piauí,Masculino,57,13,1500
Piauí,Masculino,34,16,6900
Piauí,Masculino,37,6,200
Piauí,Feminino,40,16,788
Piauí,Masculino,45,4,200
Piauí,Masculino,54,1,788
Piauí,Feminino,37,12,750
Piauí,Masculino,63,1,140
Piauí,Masculino,44,1,180
Piauí,Masculino,25,11,50
Piauí,Masculino,45,5,180
Piauí,Masculino,57,1,160
Piauí,Masculino,75,1,150
Piauí,Masculino,24,9,1300
Piauí,Masculino,32,6,70
Piauí,Masculino,47,1,500
Piauí,Feminino,58,1,0
Piauí,Masculino,37,12,1300
Piauí,Masculino,52,12,3500
Piauí,Feminino,63,4,0
Piauí,Feminino,65,1,10
Piauí,Feminino,74,5,40
Piauí,Masculino,33,11,1600
Piauí,Feminino,41,1,10
Piauí,Masculino,58,16,300
Piauí,Feminino,31,12,600
Piauí,Feminino,43,5,500
Piauí,Masculino,36,8,1125
Piauí,Feminino,40,9,850
Piauí,Masculino,36,12,1300
Piauí,Masculino,51,5,800
Piauí,Masculino,43,11,280
Piauí,Feminino,51,5,788
Piauí,Feminino,71,16,4000
Piauí,Feminino,58,16,30000
Piauí,Masculino,39,1,225
Piauí,Feminino,50,7,788
Piauí,Feminino,41,12,1280
Piauí,Feminino,23,9,250
Piauí,Masculino,58,16,22000
Piauí,Masculino,38,16,14630
Piauí,Feminino,56,5,788
Piauí,Masculino,69,12,2000
Piauí,Masculino,48,16,4500
Piauí,Feminino,42,9,1500
Piauí,Feminino,51,12,3400
Piauí,Masculino,46,12,850
Piauí,Feminino,31,16,4000
Piauí,Feminino,36,12,4000
Piauí,Feminino,31,16,3000
Piauí,Feminino,67,2,500
Piauí,Feminino,65,1,400
Piauí,Feminino,29,12,1100
Piauí,Feminino,46,12,788
Piauí,Masculino,39,6,1125
Piauí,Masculino,51,5,788
Piauí,Feminino,32,12,820
Piauí,Feminino,35,4,200
Piauí,Feminino,35,9,1080
Piauí,Masculino,39,5,0
Piauí,Masculino,32,10,800
Piauí,Feminino,52,1,240
Piauí,Feminino,38,11,788
Piauí,Masculino,43,5,800
Piauí,Masculino,44,6,1100
Piauí,Masculino,31,5,788
Piauí,Masculino,64,7,2000
Piauí,Feminino,24,9,800
Piauí,Feminino,48,12,300
Piauí,Feminino,35,10,500
Piauí,Feminino,52,1,800
Piauí,Masculino,38,12,1400
Piauí,Feminino,62,1,788
Piauí,Feminino,39,12,788
Piauí,Masculino,29,6,788
Piauí,Masculino,42,3,800
Piauí,Masculino,31,9,1600
Piauí,Feminino,30,12,2000
Piauí,Feminino,57,12,0
Piauí,Masculino,60,12,3000
Piauí,Masculino,23,15,1300
Piauí,Masculino,57,12,8773
Piauí,Masculino,62,5,788
Piauí,Masculino,50,12,1500
Piauí,Masculino,49,12,788
Piauí,Masculino,25,6,3000
Piauí,Feminino,46,10,400
Piauí,Feminino,35,12,750
Piauí,Feminino,32,3,80
Piauí,Feminino,25,12,800
Piauí,Feminino,37,12,788
Piauí,Feminino,20,5,750
Piauí,Feminino,57,5,20
Piauí,Masculino,58,3,1700
Piauí,Feminino,26,12,1000
Piauí,Masculino,34,9,1400
Piauí,Feminino,52,1,788
Piauí,Masculino,50,2,788
Piauí,Feminino,65,1,500
Piauí,Masculino,50,5,890
Piauí,Masculino,26,5,788
Piauí,Masculino,29,9,600
Piauí,Masculino,38,1,788
Piauí,Masculino,43,12,900
Piauí,Masculino,44,8,788
Piauí,Masculino,48,3,788
Piauí,Masculino,60,10,1600
Piauí,Masculino,40,6,1200
Piauí,Masculino,22,10,1100
Piauí,Feminino,33,12,300
Piauí,Masculino,43,9,1350
Piauí,Feminino,48,10,791
Piauí,Masculino,33,12,2000
Piauí,Masculino,65,1,300
Piauí,Masculino,58,6,395
Piauí,Masculino,23,12,1200
Piauí,Masculino,46,3,840
Piauí,Masculino,33,6,1000
Piauí,Masculino,61,2,788
Piauí,Masculino,48,12,1000
Piauí,Masculino,35,12,800
Piauí,Masculino,34,5,1424
Piauí,Masculino,26,3,788
Piauí,Masculino,31,12,1600
Piauí,Masculino,44,7,833
Piauí,Masculino,40,7,1125
Piauí,Masculino,47,12,400
Piauí,Feminino,56,9,30
Piauí,Feminino,79,1,300
Piauí,Masculino,58,16,1900
Piauí,Masculino,53,5,790
Piauí,Feminino,62,3,500
Piauí,Masculino,64,1,788
Piauí,Masculino,44,12,3000
Piauí,Masculino,39,12,1300
Piauí,Feminino,42,10,788
Piauí,Masculino,39,4,600
Piauí,Masculino,33,12,2000
Piauí,Feminino,41,10,1000
Piauí,Feminino,44,12,894
Piauí,Masculino,37,9,850
Piauí,Masculino,25,12,850
Piauí,Feminino,29,12,1000
Piauí,Feminino,39,12,788
Piauí,Masculino,29,12,788
Piauí,Masculino,34,8,1000
Piauí,Feminino,33,16,1200
Piauí,Masculino,36,8,1500
Piauí,Masculino,37,12,1300
Piauí,Masculino,33,4,700
Piauí,Feminino,29,12,788
Piauí,Masculino,53,1,1000
Piauí,Masculino,36,12,3000
Piauí,Masculino,30,9,788
Piauí,Masculino,41,12,824
Piauí,Masculino,40,10,1300
Piauí,Feminino,27,12,1250
Piauí,Masculino,20,12,1500
Piauí,Feminino,56,9,800
Piauí,Masculino,36,12,1498
Piauí,Masculino,53,10,788
Piauí,Feminino,54,6,600
Piauí,Feminino,68,12,750
Piauí,Masculino,60,2,500
Piauí,Masculino,26,9,800
Piauí,Masculino,60,6,788
Piauí,Masculino,36,12,2500
Piauí,Feminino,28,12,841
Piauí,Feminino,61,16,1800
Piauí,Masculino,32,16,2800
Piauí,Masculino,30,12,2500
Piauí,Feminino,62,16,6000
Piauí,Feminino,52,16,2856
Piauí,Masculino,29,7,700
Piauí,Masculino,44,5,3000
Piauí,Feminino,68,9,1200
Piauí,Feminino,44,9,700
Piauí,Masculino,30,9,3000
Piauí,Masculino,42,11,500
Piauí,Masculino,44,12,870
Piauí,Feminino,41,9,2000
Piauí,Masculino,55,5,1800
Piauí,Masculino,26,12,896
Piauí,Feminino,40,9,788
Piauí,Masculino,43,15,960
Piauí,Masculino,42,16,7000
Piauí,Masculino,42,16,4500
Piauí,Feminino,77,16,0
Piauí,Masculino,46,16,2500
Piauí,Feminino,37,16,3000
Piauí,Masculino,52,4,4000
Piauí,Masculino,33,16,6500
Piauí,Feminino,49,6,788
Piauí,Masculino,75,4,240
Piauí,Masculino,32,12,600
Piauí,Feminino,21,7,100
Piauí,Feminino,41,12,788
Piauí,Feminino,59,16,1150
Piauí,Masculino,50,12,4000
Piauí,Masculino,45,1,300
Piauí,Masculino,46,14,400
Piauí,Masculino,56,1,1200
Piauí,Feminino,35,12,788
Piauí,Masculino,57,5,1000
Piauí,Feminino,57,12,1200
Piauí,Masculino,59,1,250
Piauí,Masculino,32,16,1500
Piauí,Masculino,34,6,1175
Piauí,Feminino,54,3,250
Piauí,Masculino,52,9,0
Piauí,Feminino,41,16,1400
Piauí,Masculino,46,5,1300
Piauí,Masculino,37,16,2800
Piauí,Masculino,47,4,1000
Piauí,Masculino,45,5,788
Piauí,Masculino,47,4,1100
Piauí,Masculino,28,11,1100
Piauí,Masculino,43,3,2000
Piauí,Masculino,49,4,0
Piauí,Masculino,59,4,2000
Piauí,Feminino,24,12,150
Piauí,Feminino,54,1,788
Piauí,Masculino,26,10,850
Piauí,Feminino,41,5,800
Piauí,Masculino,59,12,850
Piauí,Masculino,28,12,1200
Piauí,Feminino,50,8,300
Piauí,Masculino,45,11,1200
Piauí,Masculino,19,12,2000
Piauí,Feminino,30,12,788
Piauí,Masculino,55,12,920
Piauí,Feminino,41,12,828
Piauí,Feminino,39,12,1700
Piauí,Feminino,29,16,958
Piauí,Masculino,66,12,2000
Piauí,Feminino,24,12,788
Piauí,Feminino,72,12,100
Ceará,Masculino,55,1,100
Ceará,Masculino,46,5,600
Ceará,Masculino,49,3,0
Ceará,Masculino,52,1,0
Ceará,Masculino,41,1,1380
Ceará,Masculino,46,1,880
Ceará,Masculino,49,1,0
Ceará,Masculino,46,1,360
Ceará,Masculino,60,5,20
Ceará,Masculino,58,1,0
Ceará,Masculino,62,3,116
Ceará,Masculino,60,1,0
Ceará,Masculino,52,1,0
Ceará,Masculino,61,1,0
Ceará,Masculino,35,3,480
Ceará,Masculino,36,5,150
Ceará,Masculino,24,7,400
Ceará,Masculino,54,3,500
Ceará,Masculino,42,1,300
Ceará,Feminino,50,11,1014
Ceará,Masculino,84,1,100
Ceará,Masculino,47,1,0
Ceará,Masculino,38,1,880
Ceará,Masculino,46,2,0
Ceará,Masculino,30,1,500
Ceará,Masculino,28,9,788
Ceará,Masculino,32,12,1000
Ceará,Masculino,34,16,1000
Ceará,Feminino,30,10,50
Ceará,Masculino,35,12,788
Ceará,Masculino,22,11,200
Ceará,Masculino,20,9,500
Ceará,Masculino,33,1,788
Ceará,Masculino,50,13,300
Ceará,Masculino,74,1,0
Ceará,Masculino,27,9,0
Ceará,Masculino,28,9,300
Ceará,Masculino,39,8,0
Ceará,Feminino,53,1,100
Ceará,Masculino,66,2,0
Ceará,Masculino,47,4,500
Ceará,Feminino,50,2,0
Ceará,Masculino,49,2,300
Ceará,Masculino,44,4,0
Ceará,Feminino,55,12,788
Ceará,Masculino,54,2,50
Ceará,Masculino,63,1,0
Ceará,Masculino,49,3,0
Ceará,Masculino,55,5,500
Ceará,Masculino,73,17,125
Ceará,Masculino,29,12,0
Ceará,Masculino,29,6,500
Ceará,Masculino,46,9,1680
Ceará,Masculino,40,1,0
Ceará,Masculino,61,1,0
Ceará,Masculino,28,5,0
Ceará,Masculino,17,8,400
Ceará,Masculino,46,1,1000
Ceará,Feminino,56,6,400
Ceará,Feminino,58,15,0
