UF,Sexo,Idade,Anos de Estudo,Renda
Minas Gerais,Masculino,43,16,16000
Minas Gerais,Masculino,42,16,4000
Minas Gerais,Feminino,59,16,3000
Minas Gerais,Feminino,35,16,8000
Minas Gerais,Masculino,57,13,3500
Minas Gerais,Feminino,39,16,8000
Minas Gerais,Masculino,31,16,5000
Minas Gerais,Masculino,47,16,3000
Minas Gerais,Feminino,65,8,1000
Minas Gerais,Feminino,59,13,4300
Minas Gerais,Masculino,34,16,2000
Minas Gerais,Masculino,56,12,1500
Minas Gerais,Feminino,42,16,6000
Minas Gerais,Feminino,31,16,1500
Minas Gerais,Masculino,38,16,7880
Minas Gerais,Feminino,50,16,15000
Minas Gerais,Masculino,60,16,4000
Minas Gerais,Feminino,32,16,1200
Minas Gerais,Feminino,43,16,4000
Minas Gerais,Masculino,50,16,2000
Minas Gerais,Feminino,36,16,2200
Minas Gerais,Masculino,50,16,10000
Minas Gerais,Feminino,42,16,15000
Minas Gerais,Masculino,50,12,18000
Minas Gerais,Feminino,50,16,4900
Minas Gerais,Masculino,35,16,10000
Minas Gerais,Masculino,47,12,6000
Minas Gerais,Masculino,58,16,17000
Minas Gerais,Masculino,48,13,3500
Minas Gerais,Feminino,59,14,15000
Minas Gerais,Masculino,34,14,4500
Minas Gerais,Feminino,43,16,3000
Minas Gerais,Masculino,41,16,6000
Minas Gerais,Masculino,36,16,3000
Minas Gerais,Feminino,50,16,3000
Minas Gerais,Feminino,51,9,1500
Minas Gerais,Feminino,43,12,1300
Minas Gerais,Masculino,55,12,2500
Minas Gerais,Masculino,45,14,2000
Minas Gerais,Feminino,55,12,3350
Minas Gerais,Masculino,57,16,2000
Minas Gerais,Masculino,33,16,10000
Minas Gerais,Masculino,36,14,3920
Minas Gerais,Masculino,57,9,2000
Minas Gerais,Masculino,71,16,10000
Minas Gerais,Masculino,44,16,3800
Minas Gerais,Masculino,36,16,5500
Minas Gerais,Masculino,39,16,3000
Minas Gerais,Masculino,39,12,2200
Minas Gerais,Masculino,58,16,12000
Minas Gerais,Masculino,43,13,5000
Minas Gerais,Masculino,25,16,3000
Minas Gerais,Feminino,57,12,788
Minas Gerais,Feminino,32,6,200
Minas Gerais,Masculino,39,12,1650
Minas Gerais,Masculino,57,4,1500
Minas Gerais,Feminino,41,7,1500
Minas Gerais,Masculino,25,12,918
Minas Gerais,Masculino,38,1,1800
Minas Gerais,Masculino,34,12,2000
Minas Gerais,Masculino,41,12,2000
Minas Gerais,Masculino,45,9,1200
Minas Gerais,Feminino,44,16,1500
Minas Gerais,Masculino,67,7,8000
Minas Gerais,Masculino,54,12,4000
Minas Gerais,Feminino,47,12,1900
Minas Gerais,Masculino,36,1,1500
Minas Gerais,Masculino,50,12,2000
Minas Gerais,Masculino,53,4,5000
Minas Gerais,Masculino,43,16,1600
Minas Gerais,Feminino,32,12,1787
Minas Gerais,Masculino,37,13,4000
Minas Gerais,Masculino,46,13,1100
Minas Gerais,Feminino,44,12,1000
Minas Gerais,Masculino,51,12,2000
Minas Gerais,Feminino,47,12,1000
Minas Gerais,Masculino,51,12,1576
Minas Gerais,Feminino,54,12,1200
Minas Gerais,Masculino,46,12,3500
Minas Gerais,Masculino,57,12,2000
Minas Gerais,Masculino,46,1,1200
Minas Gerais,Masculino,59,9,5000
Minas Gerais,Masculino,63,5,20
Minas Gerais,Masculino,53,12,4000
Minas Gerais,Feminino,44,12,1500
Minas Gerais,Masculino,51,12,4500
Minas Gerais,Masculino,50,12,4000
Minas Gerais,Masculino,49,12,3700
Minas Gerais,Masculino,38,12,1370
Minas Gerais,Masculino,52,5,1400
Minas Gerais,Masculino,40,12,2000
Minas Gerais,Feminino,33,12,930
Minas Gerais,Feminino,35,9,500
Minas Gerais,Masculino,62,9,1600
Minas Gerais,Feminino,31,12,1700
Minas Gerais,Masculino,56,12,5000
Minas Gerais,Feminino,49,16,1500
Minas Gerais,Feminino,32,12,900
Minas Gerais,Masculino,34,14,3000
Minas Gerais,Masculino,48,5,788
Minas Gerais,Feminino,45,1,788
Minas Gerais,Masculino,35,11,3000
Minas Gerais,Feminino,40,9,1200
Minas Gerais,Feminino,48,12,2000
Minas Gerais,Feminino,43,12,1500
Minas Gerais,Masculino,55,5,788
Minas Gerais,Masculino,46,9,2000
Minas Gerais,Masculino,31,9,1800
Minas Gerais,Masculino,52,5,2000
Minas Gerais,Masculino,27,12,928
Minas Gerais,Masculino,52,10,788
Minas Gerais,Feminino,48,3,1500
Minas Gerais,Masculino,37,12,1836
Minas Gerais,Masculino,76,1,2500
Minas Gerais,Masculino,45,12,1500
Minas Gerais,Masculino,34,12,3000
Minas Gerais,Masculino,49,5,1500
Minas Gerais,Masculino,68,5,2000
Minas Gerais,Masculino,56,1,600
Minas Gerais,Masculino,42,12,3000
Minas Gerais,Feminino,31,14,1800
Minas Gerais,Feminino,59,7,450
Minas Gerais,Masculino,33,16,3000
Minas Gerais,Masculino,38,12,1500
Minas Gerais,Masculino,53,1,789
Minas Gerais,Masculino,65,5,1000
Minas Gerais,Masculino,33,12,2500
Minas Gerais,Masculino,36,12,1490
Minas Gerais,Feminino,52,9,4000
Minas Gerais,Masculino,31,12,2200
Minas Gerais,Feminino,49,12,4000
Minas Gerais,Masculino,48,16,6000
Minas Gerais,Masculino,49,6,1200
Minas Gerais,Masculino,43,12,1750
Minas Gerais,Feminino,60,1,850
Minas Gerais,Masculino,46,16,1200
Minas Gerais,Feminino,53,12,2000
Minas Gerais,Feminino,69,1,150
Minas Gerais,Feminino,38,13,1300
Minas Gerais,Masculino,57,12,4500
Minas Gerais,Masculino,34,12,2500
Minas Gerais,Masculino,42,12,1800
Minas Gerais,Masculino,40,12,1650
Minas Gerais,Feminino,45,13,1300
Minas Gerais,Masculino,68,12,3500
Minas Gerais,Masculino,42,12,2000
Minas Gerais,Masculino,59,16,2000
Minas Gerais,Feminino,38,16,3000
Minas Gerais,Masculino,48,15,3600
Minas Gerais,Masculino,58,9,4000
Minas Gerais,Masculino,64,12,1300
Minas Gerais,Feminino,46,12,3000
Minas Gerais,Masculino,73,16,6000
Minas Gerais,Masculino,35,16,9000
Minas Gerais,Feminino,30,12,2500
Minas Gerais,Feminino,52,12,1400
Minas Gerais,Feminino,39,12,790
Minas Gerais,Feminino,59,9,928
Minas Gerais,Masculino,46,12,1220
Minas Gerais,Feminino,50,12,1245
Minas Gerais,Masculino,63,4,1200
Minas Gerais,Masculino,34,14,4895
Minas Gerais,Masculino,54,5,1600
Minas Gerais,Feminino,49,16,2403
Minas Gerais,Feminino,29,12,1000
Minas Gerais,Masculino,35,12,3500
Minas Gerais,Feminino,27,8,950
Minas Gerais,Masculino,26,16,3000
Minas Gerais,Feminino,49,12,1500
Minas Gerais,Masculino,55,12,2400
Minas Gerais,Masculino,49,5,1600
Minas Gerais,Masculino,46,16,1300
Minas Gerais,Feminino,50,12,1800
Minas Gerais,Feminino,63,12,1100
Minas Gerais,Masculino,60,12,2000
Minas Gerais,Masculino,56,5,1500
Minas Gerais,Masculino,44,12,5000
Minas Gerais,Masculino,42,16,3000
Minas Gerais,Masculino,57,12,2700
Minas Gerais,Masculino,45,16,4200
Minas Gerais,Masculino,36,12,2500
Minas Gerais,Masculino,41,11,2500
Minas Gerais,Feminino,52,5,1450
Minas Gerais,Feminino,27,16,1800
Minas Gerais,Masculino,29,12,1200
Minas Gerais,Feminino,61,12,3500
Minas Gerais,Masculino,53,12,1800
Minas Gerais,Masculino,59,8,3000
Minas Gerais,Feminino,60,12,1100
Minas Gerais,Feminino,46,9,1000
Minas Gerais,Masculino,56,16,7000
Minas Gerais,Masculino,72,12,3000
Minas Gerais,Masculino,44,12,6300
Minas Gerais,Masculino,43,12,1300
Minas Gerais,Masculino,37,10,1870
Minas Gerais,Masculino,37,13,3000
Minas Gerais,Masculino,38,9,1000
Minas Gerais,Masculino,41,12,3000
Minas Gerais,Masculino,44,13,900
Minas Gerais,Feminino,41,16,3000
Minas Gerais,Feminino,37,12,788
Minas Gerais,Feminino,45,1,960
Minas Gerais,Feminino,53,5,1300
Minas Gerais,Feminino,52,5,650
Minas Gerais,Feminino,53,5,1200
Minas Gerais,Feminino,38,1,1200
Minas Gerais,Masculino,46,1,788
Minas Gerais,Masculino,63,13,1200
Minas Gerais,Masculino,78,5,4000
Minas Gerais,Masculino,32,16,5000
Minas Gerais,Feminino,48,12,2000
Minas Gerais,Feminino,31,12,900
Minas Gerais,Masculino,64,6,788
Minas Gerais,Feminino,25,12,1500
Minas Gerais,Feminino,46,6,788
Minas Gerais,Masculino,29,12,1000
Minas Gerais,Masculino,48,13,2500
Minas Gerais,Masculino,34,12,2450
Minas Gerais,Feminino,47,16,2000
Minas Gerais,Masculino,32,14,3200
Minas Gerais,Masculino,64,9,2000
Minas Gerais,Masculino,22,10,900
Minas Gerais,Masculino,82,3,0
Minas Gerais,Masculino,36,5,900
Minas Gerais,Masculino,49,4,700
Minas Gerais,Masculino,23,8,500
Minas Gerais,Feminino,54,5,120
Minas Gerais,Feminino,33,12,800
Minas Gerais,Masculino,54,12,2500
Minas Gerais,Masculino,72,6,3000
Minas Gerais,Masculino,31,14,1500
Minas Gerais,Masculino,40,15,5000
Minas Gerais,Masculino,53,12,3450
Minas Gerais,Masculino,25,11,2000
Minas Gerais,Feminino,58,5,0
Minas Gerais,Masculino,67,5,500
Minas Gerais,Masculino,39,12,2300
Minas Gerais,Masculino,46,6,2200
Minas Gerais,Masculino,45,9,2000
Minas Gerais,Masculino,52,12,2500
Minas Gerais,Masculino,61,3,1200
Minas Gerais,Masculino,26,16,4000
Minas Gerais,Feminino,56,6,500
Minas Gerais,Masculino,36,12,2200
Minas Gerais,Masculino,35,12,2500
Minas Gerais,Feminino,53,8,910
Minas Gerais,Masculino,47,6,1700
Minas Gerais,Feminino,53,12,788
Minas Gerais,Masculino,60,1,868
Minas Gerais,Masculino,34,9,1000
Minas Gerais,Masculino,64,5,1800
Minas Gerais,Masculino,44,9,2800
Minas Gerais,Masculino,44,16,3000
Minas Gerais,Feminino,55,16,0
Minas Gerais,Masculino,20,9,1000
Minas Gerais,Feminino,46,15,1200
Minas Gerais,Feminino,56,4,788
Minas Gerais,Masculino,34,12,1700
Minas Gerais,Masculino,45,12,0
Minas Gerais,Feminino,38,12,890
Minas Gerais,Masculino,31,16,8000
Minas Gerais,Masculino,30,12,2700
Minas Gerais,Masculino,60,12,1500
Minas Gerais,Masculino,59,5,960
Minas Gerais,Feminino,48,8,788
Minas Gerais,Feminino,45,5,800
Minas Gerais,Masculino,45,12,2250
Minas Gerais,Masculino,27,12,3340
Minas Gerais,Masculino,55,12,2000
Minas Gerais,Masculino,61,3,1500
Minas Gerais,Masculino,58,16,9000
Minas Gerais,Feminino,38,16,1100
Minas Gerais,Masculino,29,16,3500
Minas Gerais,Masculino,29,12,3000
Minas Gerais,Masculino,30,11,1200
Minas Gerais,Feminino,44,12,2000
Minas Gerais,Feminino,46,9,1100
Minas Gerais,Feminino,34,9,1200
Minas Gerais,Feminino,32,12,840
Minas Gerais,Masculino,30,12,2000
Minas Gerais,Masculino,25,12,788
Minas Gerais,Masculino,45,12,1500
Minas Gerais,Masculino,56,3,788
Minas Gerais,Masculino,37,12,1100
Minas Gerais,Masculino,26,10,2480
Minas Gerais,Masculino,57,16,3000
Minas Gerais,Feminino,60,9,788
Minas Gerais,Masculino,60,7,2000
Minas Gerais,Masculino,20,2,800
Minas Gerais,Masculino,45,3,800
Minas Gerais,Feminino,29,12,700
Minas Gerais,Masculino,32,9,1300
Minas Gerais,Masculino,41,5,2400
Minas Gerais,Feminino,41,1,200
Minas Gerais,Feminino,36,5,300
Minas Gerais,Feminino,64,1,50
Minas Gerais,Masculino,41,5,1000
Minas Gerais,Feminino,30,12,1250
Minas Gerais,Masculino,28,12,800
Minas Gerais,Masculino,48,12,2000
Minas Gerais,Feminino,48,7,788
Minas Gerais,Masculino,49,7,1000
Minas Gerais,Masculino,40,5,8000
Minas Gerais,Feminino,18,11,800
Minas Gerais,Feminino,29,12,500
Minas Gerais,Masculino,50,5,1000
Minas Gerais,Feminino,37,8,3000
Minas Gerais,Feminino,42,9,2000
Minas Gerais,Masculino,57,6,10000
Minas Gerais,Feminino,32,16,840
Minas Gerais,Masculino,52,12,7000
Minas Gerais,Feminino,34,12,1576
Minas Gerais,Masculino,51,5,10000
Minas Gerais,Feminino,44,12,2300
Minas Gerais,Feminino,39,9,800
Minas Gerais,Masculino,55,5,1000
Minas Gerais,Masculino,41,5,1400
Minas Gerais,Masculino,45,5,1500
Minas Gerais,Masculino,36,4,2000
Minas Gerais,Masculino,46,5,788
Minas Gerais,Masculino,49,2,900
Minas Gerais,Masculino,61,4,2000
Minas Gerais,Masculino,43,6,788
Minas Gerais,Masculino,46,7,788
Minas Gerais,Masculino,33,12,2500
Minas Gerais,Masculino,70,5,0
Minas Gerais,Masculino,57,4,1200
Minas Gerais,Masculino,41,3,788
Minas Gerais,Masculino,64,1,0
Minas Gerais,Masculino,43,5,788
Minas Gerais,Masculino,42,4,788
Minas Gerais,Masculino,58,12,0
Minas Gerais,Masculino,42,5,2000
Minas Gerais,Masculino,41,5,1750
Minas Gerais,Masculino,68,9,2000
Minas Gerais,Masculino,41,16,3000
Minas Gerais,Masculino,59,5,1000
Minas Gerais,Masculino,28,7,1100
Minas Gerais,Masculino,44,6,1500
Minas Gerais,Masculino,45,5,2000
Minas Gerais,Masculino,39,10,6000
Minas Gerais,Masculino,44,5,788
Minas Gerais,Feminino,30,12,1000
Minas Gerais,Masculino,28,12,4000
Minas Gerais,Masculino,75,1,100
Minas Gerais,Feminino,50,12,600
Minas Gerais,Masculino,73,4,0
Minas Gerais,Masculino,69,4,0
Minas Gerais,Feminino,27,12,500
Minas Gerais,Masculino,23,9,800
Minas Gerais,Masculino,43,5,1400
Minas Gerais,Feminino,67,1,0
Minas Gerais,Feminino,53,12,2100
Minas Gerais,Masculino,76,5,300
Minas Gerais,Feminino,66,16,0
Minas Gerais,Masculino,74,5,50
Minas Gerais,Masculino,73,5,0
Minas Gerais,Masculino,32,16,2500
Minas Gerais,Feminino,45,11,520
Minas Gerais,Feminino,31,12,788
Minas Gerais,Masculino,46,9,788
Minas Gerais,Feminino,33,5,788
Minas Gerais,Masculino,58,5,1050
Minas Gerais,Masculino,25,9,1300
Minas Gerais,Masculino,59,1,1600
Minas Gerais,Feminino,54,4,360
Minas Gerais,Masculino,38,12,850
Minas Gerais,Masculino,73,5,6000
Minas Gerais,Masculino,41,12,1000
Minas Gerais,Masculino,58,3,800
Minas Gerais,Masculino,74,3,0
Minas Gerais,Masculino,41,6,0
Minas Gerais,Masculino,53,5,800
Minas Gerais,Masculino,41,16,1500
Minas Gerais,Masculino,59,12,788
Minas Gerais,Masculino,57,16,2500
Minas Gerais,Masculino,45,12,1650
Minas Gerais,Masculino,63,16,3000
Minas Gerais,Masculino,25,11,200
Minas Gerais,Masculino,70,5,1800
Minas Gerais,Masculino,47,9,2364
Minas Gerais,Masculino,34,10,788
Minas Gerais,Masculino,54,2,788
Minas Gerais,Masculino,61,12,1200
Minas Gerais,Feminino,37,5,788
Minas Gerais,Masculino,63,3,1000
Minas Gerais,Masculino,47,12,1500
Minas Gerais,Masculino,46,5,788
Minas Gerais,Masculino,31,12,840
Minas Gerais,Masculino,36,12,1100
Minas Gerais,Feminino,29,5,480
Minas Gerais,Masculino,32,12,1507
Minas Gerais,Masculino,50,4,500
Minas Gerais,Masculino,43,8,1200
Minas Gerais,Masculino,69,1,0
Minas Gerais,Masculino,19,12,800
Minas Gerais,Masculino,42,1,15000
Minas Gerais,Masculino,64,4,788
Minas Gerais,Masculino,57,16,4000
Minas Gerais,Masculino,57,5,1000
Minas Gerais,Masculino,52,12,500
Minas Gerais,Masculino,48,12,4000
Minas Gerais,Feminino,34,9,200
Minas Gerais,Feminino,47,4,1130
Minas Gerais,Masculino,75,5,480
Minas Gerais,Masculino,52,7,1000
Minas Gerais,Masculino,56,12,1000
Minas Gerais,Masculino,40,5,840
Minas Gerais,Feminino,33,16,1800
Minas Gerais,Masculino,65,16,2000
Minas Gerais,Masculino,58,12,800
Minas Gerais,Masculino,81,3,0
Minas Gerais,Feminino,60,2,0
Minas Gerais,Masculino,59,5,800
Minas Gerais,Masculino,44,3,300
Minas Gerais,Masculino,26,12,300
Minas Gerais,Masculino,88,4,0
Minas Gerais,Feminino,51,12,2500
Minas Gerais,Masculino,49,4,1500
Minas Gerais,Masculino,34,14,3300
Minas Gerais,Feminino,48,8,1000
Minas Gerais,Masculino,46,7,1800
Minas Gerais,Masculino,28,12,2500
Minas Gerais,Masculino,65,16,5000
Minas Gerais,Feminino,31,12,1500
Minas Gerais,Masculino,29,12,788
Minas Gerais,Masculino,29,16,4000
Minas Gerais,Masculino,37,9,1576
Minas Gerais,Feminino,31,16,450
Minas Gerais,Masculino,55,15,30000
Minas Gerais,Masculino,66,5,5000
Minas Gerais,Feminino,32,17,788
Minas Gerais,Feminino,56,12,1300
Minas Gerais,Feminino,49,12,1576
Minas Gerais,Feminino,45,10,908
Minas Gerais,Feminino,64,6,788
Minas Gerais,Feminino,50,12,2500
Minas Gerais,Masculino,66,12,1100
Minas Gerais,Masculino,51,15,1500
Minas Gerais,Feminino,80,1,0
Minas Gerais,Masculino,50,5,450
Minas Gerais,Feminino,40,16,1200
Minas Gerais,Masculino,22,9,950
Minas Gerais,Masculino,48,5,1200
Minas Gerais,Masculino,42,4,1200
Minas Gerais,Masculino,39,8,1200
Minas Gerais,Masculino,56,4,950
Minas Gerais,Masculino,27,9,980
Minas Gerais,Masculino,47,1,800
Minas Gerais,Masculino,51,12,1000
Minas Gerais,Masculino,30,11,1200
Minas Gerais,Masculino,40,12,1600
Minas Gerais,Feminino,33,1,800
Minas Gerais,Feminino,50,3,788
Minas Gerais,Masculino,59,1,900
Minas Gerais,Masculino,52,11,800
Minas Gerais,Masculino,58,11,700
Minas Gerais,Masculino,39,8,750
Minas Gerais,Masculino,39,15,1200
Minas Gerais,Masculino,42,5,1500
Minas Gerais,Masculino,35,6,1800
Minas Gerais,Masculino,60,9,788
Minas Gerais,Masculino,41,5,1000
Minas Gerais,Masculino,54,6,750
Minas Gerais,Masculino,37,1,800
Minas Gerais,Masculino,33,5,1100
Minas Gerais,Masculino,39,6,1000
Minas Gerais,Masculino,36,9,788
Minas Gerais,Masculino,36,9,600
Minas Gerais,Masculino,60,12,5000
Minas Gerais,Masculino,59,1,700
Minas Gerais,Masculino,40,1,1200
Minas Gerais,Masculino,44,5,788
Minas Gerais,Masculino,71,4,0
Minas Gerais,Masculino,47,5,1200
Minas Gerais,Masculino,47,5,850
Minas Gerais,Masculino,27,7,788
Minas Gerais,Masculino,37,4,1100
Minas Gerais,Masculino,67,12,9000
Minas Gerais,Feminino,53,16,1200
Minas Gerais,Masculino,22,12,788
Minas Gerais,Masculino,38,12,1800
Minas Gerais,Masculino,20,12,788
Minas Gerais,Masculino,23,12,800
Minas Gerais,Masculino,39,6,1800
Minas Gerais,Masculino,50,6,600
Minas Gerais,Masculino,44,4,600
Minas Gerais,Masculino,29,8,750
Minas Gerais,Masculino,38,3,800
Minas Gerais,Masculino,44,4,788
Minas Gerais,Masculino,23,12,788
Minas Gerais,Feminino,41,12,788
Minas Gerais,Masculino,60,3,788
Minas Gerais,Masculino,40,6,1500
Minas Gerais,Masculino,62,5,300
Minas Gerais,Masculino,22,12,1200
Minas Gerais,Feminino,44,12,30000
Minas Gerais,Masculino,72,5,10000
Minas Gerais,Feminino,33,16,1800
Minas Gerais,Masculino,63,5,500
Minas Gerais,Feminino,80,5,0
Minas Gerais,Masculino,46,4,1240
Minas Gerais,Masculino,48,5,1200
Minas Gerais,Masculino,54,5,500
Minas Gerais,Feminino,51,5,100
Minas Gerais,Masculino,32,1,400
Minas Gerais,Masculino,40,2,500
Minas Gerais,Feminino,75,5,0
Minas Gerais,Masculino,61,2,0
Minas Gerais,Masculino,57,4,788
Minas Gerais,Masculino,41,6,330
Minas Gerais,Masculino,34,8,4000
Minas Gerais,Feminino,57,12,788
Minas Gerais,Masculino,68,6,1800
Minas Gerais,Feminino,43,12,2000
Minas Gerais,Feminino,69,1,0
Minas Gerais,Masculino,53,7,1180
Minas Gerais,Masculino,44,5,800
Minas Gerais,Masculino,36,12,2000
Minas Gerais,Masculino,31,9,1200
Minas Gerais,Masculino,48,12,8000
Minas Gerais,Masculino,51,16,3000
Minas Gerais,Masculino,32,6,400
Minas Gerais,Masculino,73,1,400
Minas Gerais,Masculino,41,5,788
Minas Gerais,Feminino,40,12,394
Minas Gerais,Masculino,44,12,4000
Minas Gerais,Masculino,49,16,1576
Minas Gerais,Masculino,47,9,2500
Minas Gerais,Feminino,36,16,3000
Minas Gerais,Feminino,60,12,2000
Minas Gerais,Masculino,57,1,1500
Minas Gerais,Masculino,78,8,500
Minas Gerais,Masculino,50,5,360
Minas Gerais,Masculino,39,5,350
Minas Gerais,Masculino,51,5,400
Minas Gerais,Masculino,47,9,1800
Minas Gerais,Masculino,45,5,2000
Minas Gerais,Masculino,58,5,2000
Minas Gerais,Feminino,37,5,788
Minas Gerais,Masculino,43,12,1450
Minas Gerais,Masculino,42,5,1000
Minas Gerais,Feminino,62,5,0
Minas Gerais,Masculino,80,5,0
Minas Gerais,Masculino,33,7,1576
Minas Gerais,Masculino,33,12,1100
Minas Gerais,Masculino,32,5,1576
Minas Gerais,Masculino,51,5,1350
Minas Gerais,Masculino,39,5,1178
Minas Gerais,Masculino,56,16,8000
Minas Gerais,Masculino,67,1,0
Minas Gerais,Masculino,58,7,3000
Minas Gerais,Masculino,47,15,1200
Minas Gerais,Feminino,43,15,3000
Minas Gerais,Masculino,44,16,1500
Minas Gerais,Feminino,41,16,500
Minas Gerais,Masculino,26,16,6000
Minas Gerais,Masculino,51,12,1500
Minas Gerais,Masculino,65,5,500
Minas Gerais,Masculino,63,16,6000
Minas Gerais,Feminino,36,5,750
Minas Gerais,Masculino,36,12,1600
Minas Gerais,Feminino,50,7,788
Minas Gerais,Masculino,59,5,0
Minas Gerais,Masculino,48,9,1020
Minas Gerais,Masculino,36,9,1300
Minas Gerais,Feminino,34,9,788
Minas Gerais,Masculino,55,9,1200
Minas Gerais,Masculino,52,12,1200
Minas Gerais,Feminino,49,12,1600
Minas Gerais,Masculino,52,13,2000
Minas Gerais,Masculino,50,16,2000
Minas Gerais,Masculino,33,12,500
Minas Gerais,Masculino,50,4,2000
Minas Gerais,Feminino,36,12,900
Minas Gerais,Feminino,47,12,1000
Minas Gerais,Feminino,32,12,1577
Minas Gerais,Masculino,51,12,1577
Minas Gerais,Feminino,60,5,1000
Minas Gerais,Feminino,53,14,1800
Minas Gerais,Feminino,51,16,2000
Minas Gerais,Masculino,60,9,2000
Minas Gerais,Masculino,39,9,2000
Minas Gerais,Masculino,27,10,2400
Minas Gerais,Masculino,49,6,1500
Minas Gerais,Masculino,33,12,7000
Minas Gerais,Masculino,55,6,700
Minas Gerais,Masculino,33,15,2000
Minas Gerais,Masculino,58,12,1365
Minas Gerais,Masculino,36,12,1500
Minas Gerais,Feminino,36,12,120
Minas Gerais,Masculino,48,6,988
Minas Gerais,Feminino,46,9,788
Minas Gerais,Masculino,52,1,1500
Minas Gerais,Masculino,31,9,1500
Minas Gerais,Masculino,25,11,945
Minas Gerais,Feminino,45,16,1300
Minas Gerais,Masculino,39,16,7880
Minas Gerais,Feminino,17,12,2000
Minas Gerais,Masculino,27,12,4000
Minas Gerais,Masculino,42,5,3900
Minas Gerais,Masculino,48,12,3900
Minas Gerais,Feminino,34,16,3000
Minas Gerais,Feminino,35,12,1500
Minas Gerais,Feminino,47,12,788
Minas Gerais,Masculino,61,1,1200
Minas Gerais,Masculino,32,16,3500
Minas Gerais,Masculino,22,10,1200
Minas Gerais,Masculino,46,12,3000
Minas Gerais,Masculino,48,8,2300
Minas Gerais,Masculino,53,12,5200
Minas Gerais,Masculino,50,5,2100
Minas Gerais,Masculino,46,12,1800
Minas Gerais,Masculino,43,12,3000
Minas Gerais,Feminino,36,5,788
Minas Gerais,Feminino,59,5,1380
Minas Gerais,Masculino,41,9,1500
Minas Gerais,Feminino,35,16,4500
Minas Gerais,Feminino,56,12,788
Minas Gerais,Masculino,45,5,2800
Minas Gerais,Masculino,52,16,4000
Minas Gerais,Masculino,40,12,2200
Minas Gerais,Masculino,26,7,980
Minas Gerais,Masculino,28,14,2500
Minas Gerais,Masculino,40,12,1800
Minas Gerais,Masculino,43,12,1800
Minas Gerais,Masculino,44,9,1500
Minas Gerais,Masculino,61,9,788
Minas Gerais,Masculino,49,5,1500
Minas Gerais,Masculino,50,10,1800
Minas Gerais,Feminino,64,12,1000
Minas Gerais,Feminino,35,12,788
Minas Gerais,Feminino,60,16,3000
Minas Gerais,Feminino,42,12,1000
Minas Gerais,Feminino,32,6,1000
Minas Gerais,Feminino,34,12,898
Minas Gerais,Masculino,32,12,2200
Minas Gerais,Feminino,54,9,788
Minas Gerais,Masculino,43,6,2300
Minas Gerais,Feminino,46,9,1090
Minas Gerais,Masculino,59,12,3500
Minas Gerais,Masculino,40,16,4500
Minas Gerais,Feminino,57,4,1600
Minas Gerais,Feminino,50,16,1400
Minas Gerais,Feminino,39,10,950
Minas Gerais,Masculino,36,12,2600
Minas Gerais,Masculino,22,12,1207
Minas Gerais,Feminino,54,5,560
Minas Gerais,Feminino,39,12,2000
Minas Gerais,Masculino,34,12,3000
Minas Gerais,Masculino,66,5,1500
Minas Gerais,Masculino,50,5,5000
Minas Gerais,Masculino,29,12,4000
Minas Gerais,Masculino,40,12,1576
Minas Gerais,Masculino,43,12,2400
Minas Gerais,Feminino,60,5,788
Minas Gerais,Masculino,65,9,1800
Minas Gerais,Masculino,48,14,8000
Minas Gerais,Feminino,37,9,800
Minas Gerais,Masculino,43,16,6000
Minas Gerais,Masculino,52,5,1800
Minas Gerais,Masculino,27,6,900
Minas Gerais,Masculino,56,12,1300
Minas Gerais,Masculino,46,12,863
Minas Gerais,Masculino,52,9,3000
Minas Gerais,Masculino,34,9,3000
Minas Gerais,Masculino,35,9,788
Minas Gerais,Masculino,63,12,2000
Minas Gerais,Masculino,46,1,3000
Minas Gerais,Feminino,44,12,788
Minas Gerais,Masculino,39,5,2364
Minas Gerais,Feminino,57,3,788
Minas Gerais,Masculino,50,3,788
Minas Gerais,Masculino,29,12,1576
Minas Gerais,Masculino,48,8,1390
Minas Gerais,Feminino,47,15,2000
Minas Gerais,Masculino,59,5,3200
Minas Gerais,Masculino,55,12,1250
Minas Gerais,Masculino,54,5,2300
Minas Gerais,Masculino,30,10,1576
Minas Gerais,Masculino,46,6,1576
Minas Gerais,Masculino,42,12,1500
Minas Gerais,Feminino,60,12,1300
Minas Gerais,Masculino,48,9,350
Minas Gerais,Masculino,69,5,350
Minas Gerais,Masculino,35,6,1576
Minas Gerais,Feminino,63,9,1020
Minas Gerais,Masculino,47,4,5000
Minas Gerais,Masculino,35,12,1800
Minas Gerais,Masculino,22,10,1200
Minas Gerais,Masculino,50,12,1500
Minas Gerais,Feminino,37,1,200
Minas Gerais,Masculino,55,12,1400
Minas Gerais,Masculino,32,12,900
Minas Gerais,Masculino,33,11,1200
Minas Gerais,Masculino,42,16,7000
Minas Gerais,Masculino,30,16,4000
Minas Gerais,Masculino,59,12,1000
Minas Gerais,Feminino,42,17,150
Minas Gerais,Masculino,62,4,3000
Minas Gerais,Masculino,35,12,5000
Minas Gerais,Feminino,59,6,400
Minas Gerais,Masculino,82,3,450
Minas Gerais,Masculino,32,11,1300
Minas Gerais,Feminino,26,12,900
Minas Gerais,Masculino,77,3,788
Minas Gerais,Masculino,42,1,1300
Minas Gerais,Masculino,52,4,1108
Minas Gerais,Masculino,41,6,900
